Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
70.0,0.8,0.5063291139240507,0.048780487804878,0.9876543209876544,0.0919540229885057,0.6694560669456067,0.5063291139240507,0.9876543209876544,0.6694560669456067,0.5153374233128835,0.552318578741343,,Random Forest,Review,TF-IDF,2-2,,,,,,,,,,,,,,,,,,,
71.0,1.0,0.5,0.0121951219512195,1.0,0.0240963855421686,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5030674846625767,0.6214995483288166,,SVC,Review,TF-IDF,2-2,,,,,,,,,,,,,,,,,,,
72.0,0.75,0.5031446540880503,0.0365853658536585,0.9876543209876544,0.0697674418604651,0.6666666666666667,0.5031446540880503,0.9876543209876544,0.6666666666666667,0.50920245398773,0.575880758807588,,Logistic Regression,Review,TF-IDF,2-2,,,,,,,,,,,,,,,,,,,
73.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.5,,KNN,Review,TF-IDF,2-2,,,,,,,,,,,,,,,,,,,
74.0,0.5789473684210527,0.5377358490566038,0.4024390243902439,0.7037037037037037,0.4748201438848921,0.6096256684491979,0.5377358490566038,0.7037037037037037,0.6096256684491979,0.5521472392638037,0.5278530563083408,,XGBoost,Review,TF-IDF,2-2,,,,,,,,,,,,,,,,,,,
75.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.50903342366757,,Random Forest,Review,TF-IDF,3-3,,,,,,,,,,,,,,,,,,,
76.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.5490816019271304,,SVC,Review,TF-IDF,3-3,,,,,,,,,,,,,,,,,,,
77.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.481029810298103,,Logistic Regression,Review,TF-IDF,3-3,,,,,,,,,,,,,,,,,,,
78.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.4939024390243902,,KNN,Review,TF-IDF,3-3,,,,,,,,,,,,,,,,,,,
79.0,1.0,0.5,0.0121951219512195,1.0,0.0240963855421686,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5030674846625767,0.524390243902439,,XGBoost,Review,TF-IDF,3-3,,,,,,,,,,,,,,,,,,,
80.0,0.6329113924050633,0.6190476190476191,0.6097560975609756,0.6419753086419753,0.6211180124223603,0.6303030303030304,0.6190476190476191,0.6419753086419753,0.6303030303030304,0.6257668711656442,0.6668172237277928,,Random Forest,Review,Word2Vec,1-1,,,,,,,,,,,,,,,,,,,
81.0,0.6060606060606061,0.65625,0.7317073170731707,0.5185185185185185,0.6629834254143646,0.5793103448275861,0.65625,0.5185185185185185,0.5793103448275861,0.6257668711656442,0.615552544414333,,SVC,Review,Word2Vec,1-1,,,,,,,,,,,,,,,,,,,
82.0,0.5151515151515151,0.5051546391752577,0.4146341463414634,0.6049382716049383,0.4594594594594595,0.550561797752809,0.5051546391752577,0.6049382716049383,0.550561797752809,0.50920245398773,0.5293586269196024,,Logistic Regression,Review,Word2Vec,1-1,,,,,,,,,,,,,,,,,,,
